ID_Player,Name,birth_date,Team,Saison,Type,Start,End
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2019/2020,Blessure au genou,"Nov 19, 2019","Dec 6, 2019"
211358,Julien Fabri,"Feb 5, 1994",Olympique de Marseille,2012/2013,Traumatisme crânien,"Nov 16, 2012","Nov 21, 2012"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2018/2019,Déchirure du muscle de la cuisse,"Jul 21, 2018","Aug 22, 2018"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2018/2019,Ischio-jambier,"May 16, 2018","May 21, 2018"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2017/2018,Blessure du tendon d'Achille,"Mar 18, 2018","Apr 5, 2018"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2017/2018,Ischio-jambier,"Mar 2, 2017","May 6, 2017"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2016/2017,Ischio-jambier,"Jan 21, 2017","Feb 10, 2017"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2016/2017,Blessure au genou,"Aug 6, 2016","Sep 13, 2016"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2015/2016,Blessure à la côte,"Jan 28, 2016","Feb 3, 2016"
211101,Rubén Blanco Veiga,"Jul 25, 1995",RC Celta de Vigo,2015/2016,Blessure à l'épaule,"Aug 24, 2015","Oct 26, 2015"
208295,Romain Saïss,"Mar 26, 1990",Deportivo Alavés,2022,Coup,"May 8, 2022","Jul 20, 2022"
208295,Romain Saïss,"Mar 26, 1990",Wolverhampton Wanderers,2020/2021,Coup,"Jan 28, 2021","Feb 6, 2021"
208295,Romain Saïss,"Mar 26, 1990",Wolverhampton Wanderers,2020/2021,Virus,"Nov 9, 2020","Dec 5, 2020"
208295,Romain Saïss,"Mar 26, 1990",Wolverhampton Wanderers,2019/2020,Ischio-jambier,"Oct 8, 2019","Oct 23, 2019"
208295,Romain Saïss,"Mar 26, 1990",Wolverhampton Wanderers,2019/2020,Coup,"Sep 2, 2019","Sep 13, 2019"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2022,Blessure au mollet,"Apr 8, 2022","Jun 30, 2022"
208295,Romain Saïss,"Mar 26, 1990",Wolverhampton Wanderers,2016/2017,Coup,"Aug 16, 2016","Aug 25, 2016"
208295,Romain Saïss,"Mar 26, 1990",Angers SCO,2015/2016,Coup,"May 2, 2016","May 13, 2016"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Virus,"Mar 6, 2022","Mar 25, 2022"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Déchirure du muscle de la cuisse,"Jan 19, 2022","Feb 3, 2022"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Traumatisme crânien,"Nov 21, 2021","Dec 10, 2021"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Blessure à la main,"Nov 7, 2021","Nov 19, 2021"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2021/2022,Coup,"Sep 26, 2021","Oct 1, 2021"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2020/2021,Ischio-jambier,"Nov 9, 2020","Dec 11, 2020"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2020,Blessure à la cheville ou au pied,"Jul 14, 2020","Sep 11, 2020"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2019/2020,Blessure au mollet,"Jan 20, 2020","Jan 21, 2020"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2019/2020,Maladie,"Jan 3, 2020","Jan 10, 2020"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2019/2020,Entorse du muscle de la cuisse,"Oct 18, 2019","Nov 27, 2019"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2019/2020,Ischio-jambier,"Aug 25, 2019","Oct 5, 2019"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Coup,"Mar 18, 2019","Mar 29, 2019"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Coup,"Dec 2, 2018","Dec 21, 2018"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Blessure à la cheville ou au pied,"Oct 7, 2018","Oct 19, 2018"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Commotion cérébrale,"Sep 10, 2018","Sep 18, 2018"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2018/2019,Blessure à la cheville ou au pied,"Aug 20, 2018","Aug 26, 2018"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2017/2018,Blessure à la cheville ou au pied,"May 3, 2017","Sep 19, 2017"
205988,Luke Shaw,"Jul 12, 1995", Stratford Town,2016/2017,Coup,"Dec 1, 2016","Jan 5, 2017"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2016/2017,Entorse de l'aine,"Sep 19, 2016","Oct 14, 2016"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2015/2016,Commotion cérébrale,"May 10, 2015","Jun 1, 2015"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2014/2015,Entorse de l'aine,"Apr 27, 2015","May 7, 2015"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2014/2015,Ischio-jambier,"Mar 13, 2015","Apr 17, 2015"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2014/2015,Ligaments de la cheville,"Nov 23, 2014","Dec 27, 2014"
205988,Luke Shaw,"Jul 12, 1995",Manchester United,2014/2015,Ischio-jambier,"Aug 13, 2014","Sep 11, 2014"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2013/2014,Coup,"Nov 24, 2013","Nov 27, 2013"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2013/2014,Blessure au genou,"Aug 25, 2013","Aug 30, 2013"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2012/2013,Blessure à la cheville ou au pied,"Apr 26, 2013","May 3, 2013"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2012/2013,Maladie,"Apr 10, 2013","Apr 19, 2013"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2012/2013,Coup,"Mar 17, 2013","Mar 29, 2013"
205988,Luke Shaw,"Jul 12, 1995",Southampton,2012/2013,Blessure à la cheville ou au pied,"Feb 3, 2013","Feb 23, 2013"
211382,Ibrahim Amadou,"Apr 6, 1993",FC Metz,2021/2022,Fracture de la pommette,"Apr 22, 2022","Jun 30, 2022"
211382,Ibrahim Amadou,"Apr 6, 1993",FC Metz,2021/2022,Entorse du muscle de la cuisse,"May 10, 2021","May 31, 2021"
211382,Ibrahim Amadou,"Apr 6, 1993",Angers SCO,2020/2021,Entorse de l'aine,"Feb 12, 2021","Feb 19, 2021"
211382,Ibrahim Amadou,"Apr 6, 1993",Angers SCO,2020/2021,Entorse du muscle de la cuisse,"Dec 8, 2020","Jan 1, 2021"
211382,Ibrahim Amadou,"Apr 6, 1993",Norwich City,2019/2020,Coup,"Aug 7, 2019","Aug 30, 2019"
211382,Ibrahim Amadou,"Apr 6, 1993",Sevilla FC,2018/2019,Blessure au bras/coude,"Sep 21, 2018","Oct 23, 2018"
211382,Ibrahim Amadou,"Apr 6, 1993",Sevilla FC,2018/2019,Ischio-jambier,"Aug 24, 2018","Sep 15, 2018"
211382,Ibrahim Amadou,"Apr 6, 1993",Sevilla FC,2018/2019,Coup,"May 16, 2018","May 20, 2018"
211382,Ibrahim Amadou,"Apr 6, 1993",LOSC Lille,2017/2018,Entorse de l'aine,"Apr 2, 2018","May 4, 2018"
211382,Ibrahim Amadou,"Apr 6, 1993",LOSC Lille,2017/2018,Ligaments de la cheville,"Dec 18, 2017","Jan 5, 2018"
211382,Ibrahim Amadou,"Apr 6, 1993",LOSC Lille,2015/2016,Entorse de la cheville,"Aug 12, 2015","Aug 21, 2015"
210366,Niklas Lomb,"Jul 28, 1993",Bayer 04 Leverkusen,2021/2022,Virus,"Jan 11, 2022","Jan 21, 2022"
210366,Niklas Lomb,"Jul 28, 1993",Bayer 04 Leverkusen,2021/2022,Coup,"Aug 15, 2021","Oct 16, 2021"
208861,Johan Gastien,"Jan 22, 1988",Clermont Foot 63,2021/2022,Virus,"Apr 1, 2022","Apr 8, 2022"
199721,Mathieu Gorgelin,"Aug 5, 1990",Olympique Lyonnais,2013/2014,Ischio-jambier,"Nov 21, 2013","Nov 30, 2013"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2022,Blessure à la hanche/cuisse,"Apr 6, 2022","May 9, 2022"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2021/2022,Blessure à l'aine/au bassin,"Oct 31, 2021","Nov 19, 2021"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2021/2022,Ligaments de la cheville,"Aug 8, 2021","Sep 10, 2021"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2020/2021,Ischio-jambier,"Feb 7, 2021","Feb 27, 2021"
209746,Koray Altinay,"Oct 11, 1991",Demir Grup Sivasspor,2021/2022,Coup,"Mar 13, 2022","Apr 7, 2022"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2020/2021,Coup,"Jan 28, 2021","Jan 29, 2021"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2020/2021,Blessure à la hanche/cuisse,"Dec 7, 2020","Jan 13, 2021"
209989,Thomas Teye Partey,"Jun 13, 1993",Arsenal,2020/2021,Entorse du muscle de la cuisse,"Nov 9, 2020","Dec 5, 2020"
209989,Thomas Teye Partey,"Jun 13, 1993",Atlético de Madrid,2019/2020,Coup,"Sep 12, 2019","Sep 16, 2019"
209746,Koray Altinay,"Oct 11, 1991",Fatih Karagümrük S.K.,2020/2021,Virus,"Apr 15, 2021","May 1, 2021"
209989,Thomas Teye Partey,"Jun 13, 1993",Atlético de Madrid,2015/2016,Ischio-jambier,"Feb 10, 2016","Feb 26, 2016"
211278,Lucas Vesco,"Jan 28, 1990",PFC CSKA Moscow,2017,Lésion du ligament latéral interne du genou,"Apr 16, 2014","Jun 30, 2014"
211022,Rubén García Santos,"Jul 14, 1993",CA Osasuna,2022/2023,Coup,"Aug 8, 2022","Aug 18, 2022"
211022,Rubén García Santos,"Jul 14, 1993",CA Osasuna,2020/2021,Blessure à la hanche/cuisse,"Jul 7, 2020","Aug 1, 2020"
211022,Rubén García Santos,"Jul 14, 1993",CA Osasuna,2019/2020,Ischio-jambier,"May 26, 2020","Jun 16, 2020"
211022,Rubén García Santos,"Jul 14, 1993",CA Osasuna,2019/2020,Coup,"Feb 14, 2020","Feb 21, 2020"
211022,Rubén García Santos,"Jul 14, 1993",Levante Unión Deportiva,2015/2016,Entorse du muscle de la cuisse,"Jan 17, 2016","Feb 25, 2016"
211022,Rubén García Santos,"Jul 14, 1993",Levante Unión Deportiva,2015/2016,Blessure au genou,"Sep 24, 2015","Oct 12, 2015"
211022,Rubén García Santos,"Jul 14, 1993",Levante Unión Deportiva,2014/2015,Virus,"Jan 2, 2015","Jan 5, 2015"
211022,Rubén García Santos,"Jul 14, 1993",Levante Unión Deportiva,2013/2014,Blessure au genou,"Oct 30, 2013","Nov 2, 2013"
211022,Rubén García Santos,"Jul 14, 1993",Levante Unión Deportiva,2013/2014,Blessure au genou,"Aug 31, 2013","Sep 23, 2013"
209483,Hassen Mouez,"Mar 5, 1995",Stade Brestois 29,2020/2021,Blessure au dos,"Mar 15, 2021","Apr 1, 2021"
209483,Hassen Mouez,"Mar 5, 1995",Stade Brestois 29,2020/2021,État pathologique,"Feb 15, 2021","Mar 2, 2021"
209483,Hassen Mouez,"Mar 5, 1995",Southampton,2016/2017,Poignet cassé,"Oct 25, 2016","Feb 5, 2017"
209483,Hassen Mouez,"Mar 5, 1995",OGC Nice,2015/2016,Ischio-jambier,"Oct 15, 2015","Oct 30, 2015"
209483,Hassen Mouez,"Mar 5, 1995",OGC Nice,2013/2014,Entorse de l'aine,"Oct 30, 2013","Jan 17, 2014"
209288,Florent Mollet,"Nov 19, 1991",Montpellier Hérault SC,2020/2021,Ligaments de la cheville,"Jan 23, 2021","Feb 2, 2021"
209288,Florent Mollet,"Nov 19, 1991",Montpellier Hérault SC,2019/2020,Entorse du muscle de la cuisse,"Aug 3, 2019","Aug 26, 2019"
209288,Florent Mollet,"Nov 19, 1991",Montpellier Hérault SC,2018/2019,Entorse du muscle de la cuisse,"Feb 4, 2019","Feb 15, 2019"
209288,Florent Mollet,"Nov 19, 1991",Montpellier Hérault SC,2018/2019,Coup,"Sep 3, 2018","Sep 25, 2018"
209288,Florent Mollet,"Nov 19, 1991",FC Metz,2017/2018,Entorse de l'aine,"Feb 25, 2018","Mar 14, 2018"
209288,Florent Mollet,"Nov 19, 1991",FC Metz,2017/2018,Blessure au genou,"Jan 5, 2018","Jan 22, 2018"
209288,Florent Mollet,"Nov 19, 1991",FC Metz,2016/2017,Blessure à la cheville ou au pied,"Jan 27, 2017","Feb 7, 2017"
209288,Florent Mollet,"Nov 19, 1991",FC Metz,2016/2017,Coup,"Nov 20, 2016","Dec 1, 2016"
209288,Florent Mollet,"Nov 19, 1991",FC Metz,2016/2017,Blessure à la hanche/cuisse,"Oct 17, 2016","Oct 27, 2016"
205989,Calum Chambers,"Jan 20, 1995",Aston Villa,2021/2022,Traumatisme crânien,"Mar 14, 2022","Mar 18, 2022"
205989,Calum Chambers,"Jan 20, 1995",Arsenal,2021/2022,Blessure au cou,"Jan 15, 2022","Jan 22, 2022"
205989,Calum Chambers,"Jan 20, 1995",Arsenal,2021/2022,Virus,"Dec 21, 2021","Jan 12, 2022"
209846,Christian Günter,"Feb 28, 1993",Sport-Club Freiburg,2019/2020,Entorse du muscle de la cuisse,"Mar 8, 2020","Apr 18, 2020"
209846,Christian Günter,"Feb 28, 1993",Sport-Club Freiburg,2018/2019,Blessure au mollet,"Feb 5, 2019","Feb 8, 2019"
209846,Christian Günter,"Feb 28, 1993",Sport-Club Freiburg,2018/2019,Ischio-jambier,"Jan 13, 2019","Jan 18, 2019"
205989,Calum Chambers,"Jan 20, 1995",Arsenal,2020/2021,Coup,"Apr 5, 2021","Apr 10, 2021"
205989,Calum Chambers,"Jan 20, 1995",Fulham,2018/2019,Coup,"Dec 7, 2018","Dec 14, 2018"
205989,Calum Chambers,"Jan 20, 1995",Fulham,2018/2019,Blessure à la cheville ou au pied,"Oct 21, 2018","Nov 5, 2018"
205989,Calum Chambers,"Jan 20, 1995",Arsenal,2017/2018,Coup,"Mar 9, 2018","Mar 10, 2018"
205989,Calum Chambers,"Jan 20, 1995", Bissingen,2017/2018,Blessure à la hanche/cuisse,"Sep 22, 2017","Nov 17, 2017"
205989,Calum Chambers,"Jan 20, 1995",Arsenal,2017/2018,Entorse de l'aine,"Aug 28, 2017","Sep 16, 2017"
205989,Calum Chambers,"Jan 20, 1995",Middlesbrough,2016/2017,Blessure à la cheville ou au pied,"Feb 19, 2017","Apr 21, 2017"
205989,Calum Chambers,"Jan 20, 1995",Middlesbrough,2016/2017,Coup,"Jan 22, 2017","Feb 3, 2017"
205989,Calum Chambers,"Jan 20, 1995",Middlesbrough,2016/2017,Blessure à l'épaule,"Dec 15, 2016","Dec 16, 2016"
205989,Calum Chambers,"Jan 20, 1995",Southampton,2013/2014,Maladie,"Jan 10, 2014","Jan 16, 2014"
201943,Andreas Cornelius,"Mar 16, 1993",Trabzonspor,2021/2022,Blessure à l'épaule,"Aug 28, 2021","Sep 10, 2021"
201943,Andreas Cornelius,"Mar 16, 1993",Trabzonspor,2019,Blessure à l'aine/au bassin,"Feb 21, 2019","May 31, 2019"
201943,Andreas Cornelius,"Mar 16, 1993",FC Girondins de Bordeaux,2018/2019,Blessure à l'aine/au bassin,"Oct 15, 2018","Oct 26, 2018"
201943,Andreas Cornelius,"Mar 16, 1993",Cardiff City,2013/2014,Blessure à la cheville ou au pied,"Aug 29, 2013","Nov 23, 2013"
202697,Jack Stephens,"Jan 27, 1994",Southampton,2021/2022,Virus,"Dec 26, 2021","Jan 10, 2022"
202697,Jack Stephens,"Jan 27, 1994",Southampton,2021/2022,Blessure au genou,"Sep 19, 2021","Dec 3, 2021"
202697,Jack Stephens,"Jan 27, 1994",Southampton,2018/2019,Blessure au genou,"Dec 9, 2018","Dec 21, 2018"
207599,Michael Keane,"Jan 11, 1993",Everton,2021/2022,Maladie,"May 18, 2022","May 20, 2022"
207599,Michael Keane,"Jan 11, 1993",Everton,2021/2022,Maladie,"Mar 8, 2022","Mar 12, 2022"
207599,Michael Keane,"Jan 11, 1993",Everton,2021/2022,Coup,"Aug 8, 2021","Aug 13, 2021"
207599,Michael Keane,"Jan 11, 1993",Everton,2020/2021,Entorse du muscle de la cuisse,"Apr 17, 2021","Apr 30, 2021"
207599,Michael Keane,"Jan 11, 1993",Everton,2019/2020,Blessure au cou,"Jan 17, 2020","Jan 20, 2020"
207599,Michael Keane,"Jan 11, 1993",Everton,2018/2019,Maladie,"Mar 31, 2019","Apr 8, 2019"
207599,Michael Keane,"Jan 11, 1993",Everton,2018/2019,Traumatisme crânien,"Aug 26, 2018","Sep 22, 2018"
207599,Michael Keane,"Jan 11, 1993",Everton,2017/2018,Blessure au pied,"Jan 2, 2018","Jan 19, 2018"
207599,Michael Keane,"Jan 11, 1993",Everton,2017/2018,Traumatisme crânien,"Nov 27, 2017","Dec 1, 2017"
207599,Michael Keane,"Jan 11, 1993",Everton,2017/2018,Coupure à la jambe,"Oct 27, 2017","Nov 4, 2017"
207599,Michael Keane,"Jan 11, 1993",Everton,2017/2018,Blessure à la cheville ou au pied,"Sep 22, 2017","Sep 30, 2017"
207599,Michael Keane,"Jan 11, 1993",Everton,2017/2018,Blessure au mollet,"Apr 30, 2017","Aug 11, 2017"
210438,Farid Boulaya,"Feb 25, 1993",FC Metz,2021/2022,Entorse du muscle de la cuisse,"Aug 7, 2021","Sep 21, 2021"
210438,Farid Boulaya,"Feb 25, 1993",FC Metz,2020/2021,Entorse du muscle de la cuisse,"May 15, 2021","May 22, 2021"
210438,Farid Boulaya,"Feb 25, 1993",FC Metz,2020/2021,Virus,"Jan 4, 2021","Jan 16, 2021"
210438,Farid Boulaya,"Feb 25, 1993",FC Metz,2019/2020,Coup,"Jan 15, 2020","Feb 4, 2020"
210438,Farid Boulaya,"Feb 25, 1993",FC Metz,2017/2018,Lésion du ligament latéral interne du genou,"Mar 14, 2017","May 31, 2017"
210438,Farid Boulaya,"Feb 25, 1993",SC Bastia,2016/2017,Blessure au genou,"Oct 21, 2016","Jan 30, 2017"
210723,Niko Gießelmann,"Sep 26, 1991",1. FC Union Berlin,2021/2022,Virus,"Feb 11, 2022","Feb 15, 2022"
210723,Niko Gießelmann,"Sep 26, 1991",1. FC Union Berlin,2020/2021,Blessure à l'épaule,"Feb 24, 2021","Apr 20, 2021"
210723,Niko Gießelmann,"Sep 26, 1991",Fortuna Düsseldorf,2018/2019,Ischio-jambier,"Apr 15, 2019","Apr 26, 2019"
210723,Niko Gießelmann,"Sep 26, 1991",Fortuna Düsseldorf,2018/2019,Coup,"Oct 10, 2018","Oct 19, 2018"
207421,Leandro Trossard,"Dec 4, 1994",Brighton & Hove Albion,2021/2022,Virus,"Feb 5, 2022","Feb 11, 2022"
207421,Leandro Trossard,"Dec 4, 1994",Brighton & Hove Albion,2021/2022,Ischio-jambier,"Dec 27, 2021","Dec 31, 2021"
207421,Leandro Trossard,"Dec 4, 1994",Brighton & Hove Albion,2021/2022,Blessure au bras/coude,"Dec 5, 2021","Dec 14, 2021"
207421,Leandro Trossard,"Dec 4, 1994",Brighton & Hove Albion,2020/2021,Blessure à l'aine/au bassin,"Nov 2, 2020","Nov 27, 2020"
207421,Leandro Trossard,"Dec 4, 1994",Brighton & Hove Albion,2019/2020,Blessure à l'aine/au bassin,"Sep 1, 2019","Oct 18, 2019"
200746,John Lundstram,"Feb 16, 1994",Sheffield United,2019/2020,Blessure à l'épaule,"Jun 29, 2020","Jul 7, 2020"
200746,John Lundstram,"Feb 16, 1994",Sheffield United,2019/2020,Blessure à la cheville ou au pied,"Dec 29, 2019","Jan 1, 2020"
203570,Stuart Dallas,"Apr 19, 1991",Leeds United,2021/2022,Coup,"Feb 13, 2022","Feb 19, 2022"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2021,Entorse du mollet,"Mar 23, 2021","Jun 1, 2021"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2019/2020,Ligaments de la cheville,"Nov 24, 2019","Feb 15, 2020"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2019/2020,Blessure à l'aine/au bassin,"Aug 8, 2019","Aug 16, 2019"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2018/2019,Entorse de l'aine,"Jan 27, 2019","Feb 22, 2019"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2017/2018,Fatigue,"Mar 8, 2018","Mar 16, 2018"
205923,Ben Davies,"Apr 24, 1993", Hertha BSC II,2016/2017,Blessure à la cheville ou au pied,"Nov 3, 2016","Dec 10, 2016"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2015/2016,Traumatisme crânien,"Mar 18, 2016","Mar 29, 2016"
205923,Ben Davies,"Apr 24, 1993",Tottenham Hotspur,2015/2016,Epaule luxée,"Apr 26, 2015","Jun 1, 2015"
205923,Ben Davies,"Apr 24, 1993",Swansea City,2013/2014,Entorse du mollet,"Feb 19, 2014","Feb 26, 2014"
205923,Ben Davies,"Apr 24, 1993",Swansea City,2013/2014,Blessure à la cheville ou au pied,"Oct 20, 2013","Nov 6, 2013"
211068,Kenan Kodro,"Aug 19, 1993", MOL Vidi,2021/2022,Blessure à l'orteil,"May 19, 2021","Aug 23, 2021"
211068,Kenan Kodro,"Aug 19, 1993",Athletic Club de Bilbao,2020/2021,Doigt cassé,"Oct 9, 2020","Nov 22, 2020"
211068,Kenan Kodro,"Aug 19, 1993",CA Osasuna,2016/2017,Coup,"May 6, 2017","May 12, 2017"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2021/2022,Entorse du muscle de la cuisse,"Apr 25, 2022","May 12, 2022"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2020/2021,Entorse de l'aine,"Oct 20, 2020","Nov 6, 2020"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2019/2020,Entorse abdominale,"Oct 28, 2019","Nov 20, 2019"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2018/2019,Blessure au pied,"Jan 25, 2019","Mar 8, 2019"
209781,Pierrick Capelle,"Apr 15, 1987", Angers SCO II,2017/2018,Pubalgie,"Mar 8, 2018","Apr 20, 2018"
209781,Pierrick Capelle,"Apr 15, 1987", Angers SCO II,2017/2018,Blessure à l'aine/au bassin,"Oct 22, 2017","Nov 25, 2017"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2016/2017,Inconnu,"Feb 20, 2017","Mar 9, 2017"
209781,Pierrick Capelle,"Apr 15, 1987",Angers SCO,2015/2016,Blessure au mollet,"Feb 29, 2016","Mar 7, 2016"
211095,Nicolai Brock-Madsen,"Jan 1, 1993",Birmingham City,2017/2018,Blessure au visage,"May 8, 2017","May 31, 2017"
211095,Nicolai Brock-Madsen,"Jan 1, 1993",PEC Zwolle,2016/2017,Entorse du muscle de la cuisse,"Oct 31, 2016","Nov 4, 2016"
211095,Nicolai Brock-Madsen,"Jan 1, 1993",PEC Zwolle,2016/2017,Entorse du muscle de la cuisse,"Sep 25, 2016","Oct 28, 2016"
209063,Sebastian Holmén,"Apr 29, 1992",Willem II,2020/2021,Coup,"Nov 22, 2020","Dec 12, 2020"
209840,Julian Jeanvier,"Mar 31, 1993",AJ Auxerre,2022/2023,Ligaments de la cheville,"Aug 22, 2022","Oct 1, 2022"
209311,Fabien Dao Castellana,"Jul 28, 1993", Nice II,2013/2014,Blessure à la cheville ou au pied,"Aug 3, 2013","Sep 7, 2013"
209840,Julian Jeanvier,"Mar 31, 1993", Lille II,2013/2014,Blessure au genou,"May 17, 2013","May 25, 2013"
209840,Julian Jeanvier,"Mar 31, 1993",AS Nancy Lorraine,2012/2013,Blessure au genou,"Apr 20, 2013","Apr 26, 2013"
209840,Julian Jeanvier,"Mar 31, 1993",AS Nancy Lorraine,2012/2013,Blessure à la hanche/cuisse,"Oct 26, 2012","Nov 10, 2012"
209311,Fabien Dao Castellana,"Jul 28, 1993",OGC Nice,2012/2013,Entorse du muscle de la cuisse,"Mar 1, 2013","Apr 8, 2013"
209311,Fabien Dao Castellana,"Jul 28, 1993",OGC Nice,2012/2013,Entorse du muscle de la cuisse,"Oct 19, 2012","Jan 14, 2013"
209311,Fabien Dao Castellana,"Jul 28, 1993",OGC Nice,2012/2013,Entorse de la cheville,"Sep 1, 2012","Sep 16, 2012"
209644,Thomas Vincensini,"Sep 12, 1993",SC Bastia,2016/2017,Main cassée,"Jul 27, 2016","Sep 15, 2016"
209644,Thomas Vincensini,"Sep 12, 1993", Bastia II,2014/2015,Blessure au genou,"Dec 19, 2014","Dec 31, 2014"
209644,Thomas Vincensini,"Sep 12, 1993", Bastia II,2014/2015,Déchirure du labrum de la hanche,"Aug 29, 2014","Sep 12, 2014"
209644,Thomas Vincensini,"Sep 12, 1993",SC Bastia,2013/2014,Blessure au genou,"Jan 17, 2014","Feb 28, 2014"
210401,Christos Donis,"Oct 9, 1994",VVV-Venlo,2020/2021,Blessure au genou,"Mar 10, 2021","Apr 23, 2021"
208638,Roberto Antonio Correa Silva,"Sep 29, 1992",SD Eibar,2020/2021,Entorse du muscle de la cuisse,"Feb 6, 2021","Apr 25, 2021"
208638,Roberto Antonio Correa Silva,"Sep 29, 1992",SD Eibar,2020/2021,Ischio-jambier,"Dec 15, 2020","Jan 20, 2021"
208638,Roberto Antonio Correa Silva,"Sep 29, 1992",SD Eibar,2019/2020,Blessure à la cheville ou au pied,"Sep 25, 2019","Nov 7, 2019"
210722,Julio Tavares,"Nov 19, 1988",Al Faisaly,2020/2021,Entorse de l'aine,"Aug 16, 2020","Sep 12, 2020"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2019/2020,Entorse du muscle de la cuisse,"Dec 1, 2019","Dec 12, 2019"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2019/2020,Entorse de l'aine,"Aug 23, 2019","Sep 20, 2019"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2019/2020,Blessure au genou,"May 25, 2019","Jun 3, 2019"
211239,Corentin Jean,"Jul 15, 1995", Lens II,2021/2022,Blessure au genou,"Feb 15, 2022","Apr 15, 2022"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2018/2019,Entorse de l'aine,"Sep 30, 2018","Oct 26, 2018"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2017/2018,Entorse du muscle de la cuisse,"Apr 8, 2018","Apr 30, 2018"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2017/2018,Entorse du muscle de la cuisse,"Dec 15, 2017","Jan 5, 2018"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2017/2018,Entorse du muscle de la cuisse,"Sep 20, 2017","Oct 23, 2017"
210722,Julio Tavares,"Nov 19, 1988",Dijon FCO,2017/2018,Entorse de l'aine,"Aug 1, 2017","Aug 18, 2017"
211239,Corentin Jean,"Jul 15, 1995",Racing Club de Lens,2021/2022,Entorse du muscle de la cuisse,"Sep 13, 2021","Oct 15, 2021"
211239,Corentin Jean,"Jul 15, 1995",Racing Club de Lens,2020/2021,Entorse du muscle de la cuisse,"Jan 12, 2021","Jan 26, 2021"
