ID,BirthDate,Name,From,To,ID_From,ID_To,Date,Prix,Nature
179528,"Nov 21, 1986",Xavier Torres Buigues,Levante,Getafe,/team/1853/levante/,/team/1860/getafe/,"Aug 2, 2012",€ 500K,transfert
179528,"Nov 21, 1986",Xavier Torres Buigues,Málaga,Levante,/team/573/malaga/,/team/1853/levante/,"Jul 1, 2010",loan,loan
179528,"Nov 21, 1986",Xavier Torres Buigues,FC Barcelona,Málaga,/team/241/fc-barcelona/,/team/573/malaga/,"Jul 1, 2009",n/a,transfert
182184,"Jun 12, 1989",Dale Stephens,Brighton & Hove Albion,Burnley,/team/1808/brighton-hove-albion/,/team/1796/burnley/,"Sep 24, 2020",€ 1M,transfert
182184,"Jun 12, 1989",Dale Stephens,Charlton Athletic,Brighton & Hove Albion,/team/89/charlton-athletic/,/team/1808/brighton-hove-albion/,"Jan 30, 2014",n/a,transfert
182184,"Jun 12, 1989",Dale Stephens,Oldham Athletic,Charlton Athletic,/team/1920/oldham-athletic/,/team/89/charlton-athletic/,"Jul 1, 2011",n/a,transfert
182184,"Jun 12, 1989",Dale Stephens,Oldham Athletic,Southampton,/team/1920/oldham-athletic/,/team/17/southampton/,"Mar 24, 2011",loan,loan
184133,"Apr 2, 1988",André Castro Pereira,Göztepe,Sporting Braga,/team/101026/goztepe/,/team/1896/sporting-braga/,"Aug 4, 2020",free,transfert
184133,"Apr 2, 1988",André Castro Pereira,Kasımpaşa,Göztepe,/team/111339/kasimpasa/,/team/101026/goztepe/,"Jul 10, 2017",free,transfert
184133,"Apr 2, 1988",André Castro Pereira,Porto,Kasımpaşa,/team/236/porto/,/team/111339/kasimpasa/,"Aug 13, 2014",€ 3.5M,transfert
184133,"Apr 2, 1988",André Castro Pereira,Kasımpaşa,Porto,/team/111339/kasimpasa/,/team/236/porto/,"Jun 1, 2014",n/a,transfert
184133,"Apr 2, 1988",André Castro Pereira,Porto,Kasımpaşa,/team/236/porto/,/team/111339/kasimpasa/,"Aug 16, 2013",loan,loan
184133,"Apr 2, 1988",André Castro Pereira,Sporting Gijón,Porto,/team/459/sporting-gijon/,/team/236/porto/,"Jul 1, 2012",n/a,transfert
184133,"Apr 2, 1988",André Castro Pereira,Porto,Sporting Gijón,/team/236/porto/,/team/459/sporting-gijon/,"Jan 11, 2011",loan,loan
184133,"Apr 2, 1988",André Castro Pereira,Porto,Olhanense,/team/236/porto/,/team/111540/olhanense/,"Jul 1, 2008",loan,loan
184999,"Oct 21, 1988",Maurício José da Silveira Júnior,PAOK,Panathinaikos,/team/393/paok/,/team/1884/panathinaikos/,"Oct 11, 2020",free,transfert
184999,"Oct 21, 1988",Maurício José da Silveira Júnior,Zenit,PAOK,/team/100769/zenit/,/team/393/paok/,"Aug 31, 2017",free,transfert
184999,"Oct 21, 1988",Maurício José da Silveira Júnior,Akhmat Grozny,Zenit,/team/110109/akhmat-grozny/,/team/100769/zenit/,"Jan 17, 2016",free,transfert
184999,"Oct 21, 1988",Maurício José da Silveira Júnior,Fluminense,Akhmat Grozny,/team/567/fluminense/,/team/110109/akhmat-grozny/,"Feb 1, 2010",€ 218K,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,FC Köln,Hannover 96,/team/31/fc-koln/,/team/485/hannover-96/,"Jul 1, 2021",n/a,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,Hannover 96,FC Köln,/team/485/hannover-96/,/team/31/fc-koln/,"Aug 13, 2020",loan,loan
186148,"Feb 12, 1989",Ron-Robert Zieler,VfB Stuttgart,Hannover 96,/team/36/vfb-stuttgart/,/team/485/hannover-96/,"Jul 1, 2019",€ 750K,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,Leicester City,VfB Stuttgart,/team/95/leicester-city/,/team/36/vfb-stuttgart/,"Jul 11, 2017",€ 4M,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,Hannover 96,Leicester City,/team/485/hannover-96/,/team/95/leicester-city/,"Jul 1, 2016",€ 3.5M,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,Manchester United,Hannover 96,/team/11/manchester-united/,/team/485/hannover-96/,"Jul 1, 2010",free,transfert
186148,"Feb 12, 1989",Ron-Robert Zieler,Manchester United,Northampton Town,/team/11/manchester-united/,/team/1930/northampton-town/,"Nov 26, 2008",loan,loan
186589,"Aug 29, 1988",Ivan Radovanović,Genoa,Salernitana,/team/110556/genoa/,/team/110373/salernitana/,"Jan 31, 2022",free,transfert
186589,"Aug 29, 1988",Ivan Radovanović,Chievo,Genoa,/team/192/chievo/,/team/110556/genoa/,"Jan 31, 2019",€ 4M,transfert
186589,"Aug 29, 1988",Ivan Radovanović,Atalanta,Chievo,/team/39/atalanta/,/team/192/chievo/,"Jul 17, 2013",€ 800K,transfert
186589,"Aug 29, 1988",Ivan Radovanović,Atalanta,Novara,/team/39/atalanta/,/team/112225/novara/,"Jul 1, 2011",loan,loan
186589,"Aug 29, 1988",Ivan Radovanović,Atalanta,Bologna,/team/39/atalanta/,/team/189/bologna/,"Sep 1, 2010",loan,loan
186589,"Aug 29, 1988",Ivan Radovanović,Atalanta,Pisa,/team/39/atalanta/,/team/110738/pisa/,"Jul 1, 2008",loan,loan
186589,"Aug 29, 1988",Ivan Radovanović, Partizan, Smederevo,,,"Jul 1, 2007",loan,loan
187084,"Dec 16, 1987",Mame Diouf,Hatayspor,Konyaspor,/team/101028/hatayspor/,/team/101033/konyaspor/,"Aug 31, 2022",free,transfert
187084,"Dec 16, 1987",Mame Diouf,Stoke City,Hatayspor,/team/1806/stoke-city/,/team/101028/hatayspor/,"Aug 31, 2020",free,transfert
187084,"Dec 16, 1987",Mame Diouf,Hannover 96,Stoke City,/team/485/hannover-96/,/team/1806/stoke-city/,"Jul 1, 2014",free,transfert
187084,"Dec 16, 1987",Mame Diouf,Manchester United,Hannover 96,/team/11/manchester-united/,/team/485/hannover-96/,"Jan 29, 2012",€ 1.8M,transfert
187084,"Dec 16, 1987",Mame Diouf,Manchester United,Blackburn Rovers,/team/11/manchester-united/,/team/3/blackburn-rovers/,"Aug 14, 2010",loan,loan
187084,"Dec 16, 1987",Mame Diouf,Molde,Manchester United,/team/417/molde/,/team/11/manchester-united/,"Jan 1, 2010",€ 4.5M,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Antalyaspor,Sparta Praha,/team/741/antalyaspor/,/team/267/sparta-praha/,"Aug 4, 2020",free,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Nürnberg,Antalyaspor,/team/171/nurnberg/,/team/741/antalyaspor/,"Aug 6, 2015",free,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Trabzonspor,Nürnberg,/team/436/trabzonspor/,/team/171/nurnberg/,"Aug 24, 2014",free,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Sunderland,Trabzonspor,/team/106/sunderland/,/team/436/trabzonspor/,"Jun 30, 2014",n/a,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Trabzonspor,Sunderland,/team/436/trabzonspor/,/team/106/sunderland/,"Aug 12, 2013",loan,loan
188038,"Jun 18, 1989",Ondřej Čelůstka,Slavia Praha,Trabzonspor,/team/266/slavia-praha/,/team/436/trabzonspor/,"Jul 22, 2011",€ 900K,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Palermo,Slavia Praha,/team/1843/palermo/,/team/266/slavia-praha/,"Jul 1, 2010",n/a,transfert
188038,"Jun 18, 1989",Ondřej Čelůstka,Slavia Praha,Palermo,/team/266/slavia-praha/,/team/1843/palermo/,"Jan 31, 2010",loan,loan
188038,"Jun 18, 1989",Ondřej Čelůstka,Zlín,Slavia Praha,/team/110466/zlin/,/team/266/slavia-praha/,"Jul 19, 2009",€ 725K,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Alanyaspor,Málaga,/team/113142/alanyaspor/,/team/573/malaga/,"Jul 1, 2022",free,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Deportivo La Coruña,Alanyaspor,/team/242/deportivo-la-coruna/,/team/113142/alanyaspor/,"Jul 29, 2019",n/a,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Leganés,Deportivo La Coruña,/team/100888/leganes/,/team/242/deportivo-la-coruna/,"Jul 1, 2019",n/a,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Deportivo La Coruña,Leganés,/team/242/deportivo-la-coruna/,/team/100888/leganes/,"Jul 12, 2018",loan,loan
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Watford,Deportivo La Coruña,/team/1795/watford/,/team/242/deportivo-la-coruna/,"Jul 1, 2017",free,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Watford,Deportivo La Coruña,/team/1795/watford/,/team/242/deportivo-la-coruna/,"Sep 1, 2014",loan,loan
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Real Betis,Watford,/team/449/real-betis/,/team/1795/watford/,"Jul 1, 2014",€ 1M,transfert
188135,"Sep 11, 1988",Juan Francisco Moreno Fuertes,Real Madrid,Real Betis,/team/243/real-madrid/,/team/449/real-betis/,"Jul 1, 2013",free,transfert
188556,"Jun 14, 1987",Mohamed Diamé,Newcastle United, Al Ahli,/team/13/newcastle-united/,,"Jul 11, 2019",n/a,transfert
188556,"Jun 14, 1987",Mohamed Diamé,Hull City,Newcastle United,/team/1952/hull-city/,/team/13/newcastle-united/,"Aug 3, 2016",n/a,transfert
188556,"Jun 14, 1987",Mohamed Diamé,West Ham United,Hull City,/team/19/west-ham-united/,/team/1952/hull-city/,"Sep 1, 2014",€ 4.4M,transfert
188556,"Jun 14, 1987",Mohamed Diamé,Wigan Athletic,West Ham United,/team/1917/wigan-athletic/,/team/19/west-ham-united/,"Jul 1, 2012",free,transfert
188556,"Jun 14, 1987",Mohamed Diamé,Rayo Vallecano,Wigan Athletic,/team/480/rayo-vallecano/,/team/1917/wigan-athletic/,"Aug 11, 2009",€ 3M,transfert
188938,"Nov 13, 1985",Cristian Álvarez,Cerro Porteño,Real Zaragoza,/team/112716/cerro-porteno/,/team/244/real-zaragoza/,"Aug 3, 2017",n/a,transfert
188938,"Nov 13, 1985",Cristian Álvarez,San Lorenzo,Cerro Porteño,/team/1013/san-lorenzo/,/team/112716/cerro-porteno/,"Jul 1, 2015",free,transfert
188938,"Nov 13, 1985",Cristian Álvarez,San Lorenzo,Rayo Vallecano,/team/1013/san-lorenzo/,/team/480/rayo-vallecano/,"Aug 15, 2014",loan,loan
188938,"Nov 13, 1985",Cristian Álvarez,Espanyol,San Lorenzo,/team/452/espanyol/,/team/1013/san-lorenzo/,"Jul 4, 2013",free,transfert
188938,"Nov 13, 1985",Cristian Álvarez,Rosario Central,Espanyol,/team/110580/rosario-central/,/team/452/espanyol/,"Jul 1, 2008",€ 600K,transfert
238186,"Oct 4, 1999",Marcin Bułka,Paris Saint Germain,Nice,/team/73/paris-saint-germain/,/team/72/nice/,"Jun 11, 2022",€ 2M,transfert
238186,"Oct 4, 1999",Marcin Bułka,Châteauroux,Nice,/team/212/chateauroux/,/team/72/nice/,"Aug 5, 2021",loan,loan
238186,"Oct 4, 1999",Marcin Bułka,Châteauroux,Paris Saint Germain,/team/212/chateauroux/,/team/73/paris-saint-germain/,"Jul 1, 2021",n/a,transfert
238186,"Oct 4, 1999",Marcin Bułka,Paris Saint Germain,Châteauroux,/team/73/paris-saint-germain/,/team/212/chateauroux/,"Feb 1, 2021",loan,loan
238186,"Oct 4, 1999",Marcin Bułka,Paris Saint Germain,FC Cartagena,/team/73/paris-saint-germain/,/team/100851/fc-cartagena/,"Sep 28, 2020",loan,loan
238186,"Oct 4, 1999",Marcin Bułka,Chelsea,Paris Saint Germain,/team/5/chelsea/,/team/73/paris-saint-germain/,"Jul 6, 2019",free,transfert
193532,"Aug 3, 1987",Gary Medel,Beşiktaş,Bologna,/team/327/besiktas/,/team/189/bologna/,"Aug 29, 2019",€ 2.4M,transfert
193532,"Aug 3, 1987",Gary Medel,Inter,Beşiktaş,/team/44/inter/,/team/327/besiktas/,"Aug 14, 2017",€ 2.5M,transfert
193532,"Aug 3, 1987",Gary Medel,Cardiff City,Inter,/team/1961/cardiff-city/,/team/44/inter/,"Aug 11, 2014",n/a,transfert
193532,"Aug 3, 1987",Gary Medel,Sevilla,Cardiff City,/team/481/sevilla/,/team/1961/cardiff-city/,"Aug 10, 2013",€ 13M,transfert
193532,"Aug 3, 1987",Gary Medel,Universidad Católica,Sevilla,/team/110975/universidad-catolica/,/team/481/sevilla/,"Feb 1, 2011",€ 3M,transfert
193532,"Aug 3, 1987",Gary Medel,Universidad Católica,Boca Juniors,/team/110975/universidad-catolica/,/team/1877/boca-juniors/,"Aug 1, 2009",loan,loan
193847,"Jun 5, 1988",Osmar Ibañez Barba,Cerezo Osaka,Seoul,/team/101148/cerezo-osaka/,/team/982/seoul/,"Jan 1, 2019",n/a,transfert
193847,"Jun 5, 1988",Osmar Ibañez Barba,Seoul,Cerezo Osaka,/team/982/seoul/,/team/101148/cerezo-osaka/,"Feb 21, 2018",loan,loan
193847,"Jun 5, 1988",Osmar Ibañez Barba,Racing Santander, Buriram United,/team/456/racing-santander/,,"Jul 25, 2012",free,transfert
194665,"May 18, 1989",Stefan Ilsanker,Eintracht Frankfurt,Genoa,/team/1824/eintracht-frankfurt/,/team/110556/genoa/,"Jul 1, 2022",free,transfert
194665,"May 18, 1989",Stefan Ilsanker,RB Leipzig,Eintracht Frankfurt,/team/112172/rb-leipzig/,/team/1824/eintracht-frankfurt/,"Jan 31, 2020",€ 500K,transfert
194665,"May 18, 1989",Stefan Ilsanker,Salzburg,RB Leipzig,/team/191/salzburg/,/team/112172/rb-leipzig/,"Jul 1, 2015",free,transfert
194665,"May 18, 1989",Stefan Ilsanker,Mattersburg,Salzburg,/team/1785/mattersburg/,/team/191/salzburg/,"Jul 1, 2012",free,transfert
194665,"May 18, 1989",Stefan Ilsanker,Salzburg,Mattersburg,/team/191/salzburg/,/team/1785/mattersburg/,"Jul 1, 2010",free,transfert
194911,"Jan 3, 1987",Adrián San Miguel Castillo,West Ham United,Liverpool,/team/19/west-ham-united/,/team/9/liverpool/,"Aug 5, 2019",free,transfert
194911,"Jan 3, 1987",Adrián San Miguel Castillo,Real Betis,West Ham United,/team/449/real-betis/,/team/19/west-ham-united/,"Jul 1, 2013",free,transfert
194947,"Jun 10, 1988",Jagoš Vuković,Hellas Verona,Olympiakos Piraeus,/team/206/hellas-verona/,/team/280/olympiakos-piraeus/,"Jul 1, 2018",n/a,transfert
194947,"Jun 10, 1988",Jagoš Vuković,Olympiakos Piraeus,Hellas Verona,/team/280/olympiakos-piraeus/,/team/206/hellas-verona/,"Jan 23, 2018",loan,loan
194947,"Jun 10, 1988",Jagoš Vuković,Konyaspor,Olympiakos Piraeus,/team/101033/konyaspor/,/team/280/olympiakos-piraeus/,"Jul 13, 2017",€ 2M,transfert
194947,"Jun 10, 1988",Jagoš Vuković, Vojvodina,Konyaspor,,/team/101033/konyaspor/,"Jan 1, 2014",n/a,transfert
194947,"Jun 10, 1988",Jagoš Vuković,PSV, Vojvodina,/team/247/psv/,,"Aug 31, 2013",free,transfert
194947,"Jun 10, 1988",Jagoš Vuković,PSV,Roda JC Kerkrade,/team/247/psv/,/team/1902/roda-jc-kerkrade/,"Jul 1, 2011",loan,loan
194947,"Jun 10, 1988",Jagoš Vuković, Rad Beograd,PSV,,/team/247/psv/,"Aug 1, 2009",€ 1.2M,transfert
194947,"Jun 10, 1988",Jagoš Vuković, Crvena Zvezda, Rad Beograd,,,"Aug 6, 2006",free,transfert
195088,"Dec 25, 1984",Miloš Ninković,Sydney,Western Sydney Wanderers,/team/111400/sydney/,/team/112427/western-sydney-wanderers/,"Jul 3, 2022",free,transfert
195088,"Dec 25, 1984",Miloš Ninković,Evian TG,Sydney,/team/111271/evian-tg/,/team/111400/sydney/,"Jul 16, 2015",free,transfert
195088,"Dec 25, 1984",Miloš Ninković, Crvena Zvezda,Evian TG,,/team/111271/evian-tg/,"Aug 30, 2014",free,transfert
195088,"Dec 25, 1984",Miloš Ninković,Dynamo Kyiv, Crvena Zvezda,/team/101047/dynamo-kyiv/,,"Jul 4, 2013",free,transfert
195088,"Dec 25, 1984",Miloš Ninković,Evian TG,Dynamo Kyiv,/team/111271/evian-tg/,/team/101047/dynamo-kyiv/,"Jul 1, 2013",n/a,transfert
195088,"Dec 25, 1984",Miloš Ninković,Dynamo Kyiv,Evian TG,/team/101047/dynamo-kyiv/,/team/111271/evian-tg/,"Jan 2, 2013",loan,loan
196434,"Mar 21, 1988",Josepmir Ballón,Univ. Concepción,Alianza Lima,/team/112534/univ-concepcion/,/team/111010/alianza-lima/,"Jan 6, 2020",free,transfert
196434,"Mar 21, 1988",Josepmir Ballón,Sporting Cristal,Univ. Concepción,/team/111013/sporting-cristal/,/team/112534/univ-concepcion/,"Jan 17, 2019",n/a,transfert
196434,"Mar 21, 1988",Josepmir Ballón, Universidad San Martín,Sporting Cristal,,/team/111013/sporting-cristal/,"Jan 1, 2015",n/a,transfert
196434,"Mar 21, 1988",Josepmir Ballón, Universidad San Martín,River Plate,,/team/1876/river-plate/,"Jul 1, 2010",loan,loan
197402,"Feb 20, 1989",Anselmo de Moraes,Al Nassr,Al Wahda,/team/112139/al-nassr/,/team/112408/al-wahda/,"Jul 1, 2022",n/a,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Al Wahda,Al Nassr,/team/112408/al-wahda/,/team/112139/al-nassr/,"Aug 31, 2021",loan,loan
197402,"Feb 20, 1989",Anselmo de Moraes,Internacional,Al Wahda,/team/1048/internacional/,/team/112408/al-wahda/,"Jul 1, 2018",€ 3M,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Sport Recife,Internacional,/team/111057/sport-recife/,/team/1048/internacional/,"Jun 6, 2018",n/a,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Internacional,Sport Recife,/team/1048/internacional/,/team/111057/sport-recife/,"May 22, 2017",loan,loan
197402,"Feb 20, 1989",Anselmo de Moraes,Joinville,Internacional,/team/111054/joinville/,/team/1048/internacional/,"May 9, 2016",n/a,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,São Caetano,Joinville,/team/1789/sao-caetano/,/team/111054/joinville/,"Aug 14, 2014",n/a,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Palermo,São Caetano,/team/1843/palermo/,/team/1789/sao-caetano/,"Jul 26, 2013",free,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Genoa,Palermo,/team/110556/genoa/,/team/1843/palermo/,"Jan 3, 2013",n/a,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Palmeiras,Genoa,/team/383/palmeiras/,/team/110556/genoa/,"Jul 1, 2012",€ 900K,transfert
197402,"Feb 20, 1989",Anselmo de Moraes,Palmeiras,São Caetano,/team/383/palmeiras/,/team/1789/sao-caetano/,"Jan 1, 2012",loan,loan
197402,"Feb 20, 1989",Anselmo de Moraes,Palmeiras,Grêmio Barueri,/team/383/palmeiras/,/team/112077/gremio-barueri/,"May 1, 2011",loan,loan
198355,"Apr 14, 1986",Steve Clark,Portland Timbers,Houston Dynamo,/team/111140/portland-timbers/,/team/698/houston-dynamo/,"Dec 23, 2021",n/a,transfert
198355,"Apr 14, 1986",Steve Clark,DC United,Portland Timbers,/team/688/dc-united/,/team/111140/portland-timbers/,"Aug 17, 2018",n/a,transfert
198355,"Apr 14, 1986",Steve Clark,Horsens,DC United,/team/1446/horsens/,/team/688/dc-united/,"Aug 23, 2017",n/a,transfert
198355,"Apr 14, 1986",Steve Clark,Columbus Crew,Horsens,/team/687/columbus-crew/,/team/1446/horsens/,"Jan 17, 2017",free,transfert
198355,"Apr 14, 1986",Steve Clark,Hønefoss,Columbus Crew,/team/1841/honefoss/,/team/687/columbus-crew/,"Jan 1, 2014",n/a,transfert
199060,"Nov 26, 1987",Georgios Tzavellas,PAOK,Alanyaspor,/team/393/paok/,/team/113142/alanyaspor/,"Jan 23, 2017",free,transfert
199060,"Nov 26, 1987",Georgios Tzavellas,Monaco,PAOK,/team/69/monaco/,/team/393/paok/,"Sep 2, 2013",free,transfert
199060,"Nov 26, 1987",Georgios Tzavellas,Eintracht Frankfurt,Monaco,/team/1824/eintracht-frankfurt/,/team/69/monaco/,"Aug 1, 2012",€ 250K,transfert
199060,"Nov 26, 1987",Georgios Tzavellas,Eintracht Frankfurt,Monaco,/team/1824/eintracht-frankfurt/,/team/69/monaco/,"Jan 31, 2012",loan,loan
199060,"Nov 26, 1987",Georgios Tzavellas, Panionios,Eintracht Frankfurt,,/team/1824/eintracht-frankfurt/,"Jul 1, 2010",€ 1.2M,transfert
199060,"Nov 26, 1987",Georgios Tzavellas, Kerkyra, Panionios,,,"Jul 1, 2008",€ 200K,transfert
199413,"Jun 27, 1989",Tobias Kempe,Nürnberg,Darmstadt 98,/team/171/nurnberg/,/team/110502/darmstadt-98/,"Jul 7, 2017",€ 750K,transfert
199413,"Jun 27, 1989",Tobias Kempe,Darmstadt 98,Nürnberg,/team/110502/darmstadt-98/,/team/171/nurnberg/,"Jul 1, 2016",free,transfert
199413,"Jun 27, 1989",Tobias Kempe,Dynamo Dresden,Darmstadt 98,/team/503/dynamo-dresden/,/team/110502/darmstadt-98/,"Jul 1, 2014",free,transfert
199413,"Jun 27, 1989",Tobias Kempe,Paderborn,Dynamo Dresden,/team/10030/paderborn/,/team/503/dynamo-dresden/,"Jan 22, 2013",n/a,transfert
199413,"Jun 27, 1989",Tobias Kempe,Erzgebirge Aue,Paderborn,/team/506/erzgebirge-aue/,/team/10030/paderborn/,"Jul 1, 2012",free,transfert
199413,"Jun 27, 1989",Tobias Kempe,Werder Bremen,Erzgebirge Aue,/team/38/werder-bremen/,/team/506/erzgebirge-aue/,"Aug 14, 2010",free,transfert
200212,"Nov 22, 1987",Michael Esser,Hannover 96,VfL Bochum 1848,/team/485/hannover-96/,/team/160/vfl-bochum-1848/,"Jul 1, 2021",free,transfert
200212,"Nov 22, 1987",Michael Esser,TSG Hoffenheim,Hannover 96,/team/10029/tsg-hoffenheim/,/team/485/hannover-96/,"Jul 30, 2020",free,transfert
200212,"Nov 22, 1987",Michael Esser,Hannover 96,TSG Hoffenheim,/team/485/hannover-96/,/team/10029/tsg-hoffenheim/,"Jan 14, 2020",free,transfert
200212,"Nov 22, 1987",Michael Esser,Darmstadt 98,Hannover 96,/team/110502/darmstadt-98/,/team/485/hannover-96/,"Jul 1, 2017",€ 2M,transfert
200212,"Nov 22, 1987",Michael Esser,Sturm Graz,Darmstadt 98,/team/209/sturm-graz/,/team/110502/darmstadt-98/,"Jul 1, 2016",n/a,transfert
200212,"Nov 22, 1987",Michael Esser,VfL Bochum 1848,Sturm Graz,/team/160/vfl-bochum-1848/,/team/209/sturm-graz/,"Jul 1, 2015",free,transfert
132740,"May 31, 1985",Jesper Hansen,Midtjylland,AGF,/team/1516/midtjylland/,/team/271/agf/,"Jul 1, 2021",n/a,transfert
132740,"May 31, 1985",Jesper Hansen,Lyngby,Midtjylland,/team/15001/lyngby/,/team/1516/midtjylland/,"Jun 25, 2017",free,transfert
132740,"May 31, 1985",Jesper Hansen,Bastia,Lyngby,/team/58/bastia/,/team/15001/lyngby/,"Jul 1, 2016",free,transfert
132740,"May 31, 1985",Jesper Hansen,Evian TG,Bastia,/team/111271/evian-tg/,/team/58/bastia/,"Aug 18, 2015",n/a,transfert
132740,"May 31, 1985",Jesper Hansen,Nordsjælland,Evian TG,/team/1788/nordsjaelland/,/team/111271/evian-tg/,"Aug 12, 2013",n/a,transfert
134779,"Aug 2, 1985",Jimmy Briand,Guingamp,Bordeaux,/team/62/guingamp/,/team/59/bordeaux/,"Aug 10, 2018",free,transfert
134779,"Aug 2, 1985",Jimmy Briand,Hannover 96,Guingamp,/team/485/hannover-96/,/team/62/guingamp/,"Aug 3, 2015",n/a,transfert
134779,"Aug 2, 1985",Jimmy Briand,Olympique Lyonnais,Hannover 96,/team/66/olympique-lyonnais/,/team/485/hannover-96/,"Aug 22, 2014",free,transfert
134779,"Aug 2, 1985",Jimmy Briand,Rennes,Olympique Lyonnais,/team/74/rennes/,/team/66/olympique-lyonnais/,"Jul 1, 2010",€ 6M,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Midtjylland,Sport Recife,/team/1516/midtjylland/,/team/111057/sport-recife/,"Jul 27, 2022",free,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza, Kairat,Midtjylland,,/team/1516/midtjylland/,"Jan 20, 2022",n/a,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Corinthians, Kairat,/team/1041/corinthians/,,"Jul 8, 2020",free,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Beşiktaş,Corinthians,/team/327/besiktas/,/team/1041/corinthians/,"Jan 26, 2019",free,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Alanyaspor,Beşiktaş,/team/113142/alanyaspor/,/team/327/besiktas/,"Jan 29, 2018",€ 3M,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Monaco,Alanyaspor,/team/69/monaco/,/team/113142/alanyaspor/,"Aug 31, 2016",free,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Shandong Luneng,Corinthians,/team/111724/shandong-luneng/,/team/1041/corinthians/,"Feb 7, 2015",free,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,CSKA Moskva,Shandong Luneng,/team/315/cska-moskva/,/team/111724/shandong-luneng/,"Jul 24, 2013",n/a,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,Flamengo,CSKA Moskva,/team/1043/flamengo/,/team/315/cska-moskva/,"Jan 14, 2013",€ 6M,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,CSKA Moskva,Flamengo,/team/315/cska-moskva/,/team/1043/flamengo/,"Jan 25, 2012",€ 10M,transfert
137809,"Jun 11, 1984",Vágner Silva de Souza,CSKA Moskva,Flamengo,/team/315/cska-moskva/,/team/1043/flamengo/,"Jan 1, 2010",loan,loan
137809,"Jun 11, 1984",Vágner Silva de Souza,CSKA Moskva,Palmeiras,/team/315/cska-moskva/,/team/383/palmeiras/,"Sep 1, 2009",loan,loan
137809,"Jun 11, 1984",Vágner Silva de Souza,Palmeiras,CSKA Moskva,/team/383/palmeiras/,/team/315/cska-moskva/,"Jul 1, 2004",€ 6.2M,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga,Górnik Zabrze,Goa,/team/420/gornik-zabrze/,/team/113298/goa/,"Aug 1, 2020",free,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga, Platanias,Górnik Zabrze,,/team/420/gornik-zabrze/,"Aug 6, 2016",free,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga, Apollon Smirnis, Platanias,,,"Jul 23, 2015",free,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga, Enosis, Apollon Smirnis,,,"Aug 1, 2014",n/a,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga,Numancia,Real Unión,/team/477/numancia/,/team/100882/real-union/,"Jul 22, 2011",n/a,transfert
138306,"Jan 26, 1984",Igor Angulo Albóniga, Écija,Numancia,,/team/477/numancia/,"Feb 10, 2010",n/a,transfert
150516,"Jun 4, 1985",Lukas Podolski,Antalyaspor,Górnik Zabrze,/team/741/antalyaspor/,/team/420/gornik-zabrze/,"Jul 6, 2021",free,transfert
150516,"Jun 4, 1985",Lukas Podolski,Vissel Kobe,Antalyaspor,/team/101146/vissel-kobe/,/team/741/antalyaspor/,"Jan 23, 2020",free,transfert
150516,"Jun 4, 1985",Lukas Podolski,Galatasaray,Vissel Kobe,/team/325/galatasaray/,/team/101146/vissel-kobe/,"Jul 1, 2017",€ 2.6M,transfert
